dataset,split,source_example_id,source_image_id,physical_image_path,image_hash,manifest_row_id,factor,variant,pool_id,numeric_tail,carrier
tallyqa,audit,count_000034:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000034_irrelevant.png,2338292cb22c40a03bb55aad6bbe234d36bac5330d941c7c51c2acc67679365d,count_000034:irrelevant,count,irrelevant,,000034,tallyqa
tallyqa,audit,count_000035:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000035_base.png,52233ebcc0ee8d77d802ea443bb4bb28acf9b94d59cf77c47db72015e16d7ed3,count_000035:base,count,base,,000035,tallyqa
tallyqa,audit,count_000035:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000035_relevant.png,d1c6e51abe70b54dfb9569c1168e9a474397acb7af02b5b172700147d959a7dd,count_000035:relevant,count,relevant,,000035,tallyqa
tallyqa,audit,count_000035:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000035_irrelevant.png,8024f77e8715629c77884bad7832a4389d1e1f58ec89b2e03c16cddd29290c37,count_000035:irrelevant,count,irrelevant,,000035,tallyqa
tallyqa,audit,count_000036:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000036_base.png,b1b71813bc8b5b11bff11c922aa349d788a79f41521d17de76da6fac1ca46b43,count_000036:base,count,base,,000036,tallyqa
tallyqa,audit,count_000036:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000036_relevant.png,b3c03ccf58e479b62d2c7da6af9d554e2c53839a5cbb425bfc51d67027032981,count_000036:relevant,count,relevant,,000036,tallyqa
tallyqa,audit,count_000036:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000036_irrelevant.png,215d197be91af389353aab91b0a3e8d877b45c30dda05eb2ada3bc814399364a,count_000036:irrelevant,count,irrelevant,,000036,tallyqa
tallyqa,audit,count_000037:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000037_base.png,a97ae6dd2c4952a86a4bfbd54a73ca598699d62f3fd912f425fbd3d4171df29b,count_000037:base,count,base,,000037,tallyqa
tallyqa,audit,count_000037:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000037_relevant.png,87ac12b6f34f7c129b6f96046d93500a27dd126572150689e349fd71497f5add,count_000037:relevant,count,relevant,,000037,tallyqa
tallyqa,audit,count_000037:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000037_irrelevant.png,fbda9315a86e919b3727217c8814ba5e799150c3d9e744a80409ea1f79a11f7c,count_000037:irrelevant,count,irrelevant,,000037,tallyqa
tallyqa,audit,count_000038:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000038_base.png,23931dae984d8b11baf45631d19ad1e2daad7347cfe10f534f1ffcca0ace8c46,count_000038:base,count,base,,000038,tallyqa
tallyqa,audit,count_000038:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000038_relevant.png,a10bde60f054aa7acbc42438dd991ed30e580c8049e9a92c6b4548378ea8089b,count_000038:relevant,count,relevant,,000038,tallyqa
tallyqa,audit,count_000038:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000038_irrelevant.png,1992d6a9b38024d9147c8cbf7d4489f74de782366de6b0a5ce12e67f29e1cf37,count_000038:irrelevant,count,irrelevant,,000038,tallyqa
tallyqa,audit,count_000039:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000039_base.png,c519bac8f49f92f3c14945773086c250ebceeecc578df85a567457587f6ee5f0,count_000039:base,count,base,,000039,tallyqa
tallyqa,audit,count_000039:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000039_relevant.png,d7fbe2b99a3eecdd900471be747e8b2817b8acfae41f44173f22df63e8061954,count_000039:relevant,count,relevant,,000039,tallyqa
tallyqa,audit,count_000039:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000039_irrelevant.png,9d09eabedf301583dfb92558286c20ad428458cb3e2da5d16b61c2d52f7c4d14,count_000039:irrelevant,count,irrelevant,,000039,tallyqa
tallyqa,audit,count_000040:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000040_base.png,72c178ccb8a4b05420603e3ffd0e481271a6be46c6bb3b704799f9d434ca3b8a,count_000040:base,count,base,,000040,tallyqa
tallyqa,audit,count_000040:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000040_relevant.png,6e38876b6bd49590cab8ac99442edbbfa784bfa8cb9875bd1bf7062778ba199f,count_000040:relevant,count,relevant,,000040,tallyqa
tallyqa,audit,count_000040:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000040_irrelevant.png,d8cf96c16f3c66700166ca1d125f4e01af9acfc1b81447ef244ab6cf279a7fda,count_000040:irrelevant,count,irrelevant,,000040,tallyqa
tallyqa,audit,count_000041:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000041_base.png,f15f229bc44441e829226025869107220c88cdbeba9d6d1712b3b34dc330fd5e,count_000041:base,count,base,,000041,tallyqa
tallyqa,audit,count_000041:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000041_relevant.png,ba47002e90867eca190896b0082d8fab03724b135bd6f7f82affc731e86ae25b,count_000041:relevant,count,relevant,,000041,tallyqa
tallyqa,audit,count_000041:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000041_irrelevant.png,b58f995a2c9b632b045d89fb17a8ba0ff54287adb0ced20fa976bd5e5df21af3,count_000041:irrelevant,count,irrelevant,,000041,tallyqa
tallyqa,audit,count_000042:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000042_base.png,6f2f2dab6985446eaf735eb0116c16d78188809e9c420337335c988e435478a0,count_000042:base,count,base,,000042,tallyqa
tallyqa,audit,count_000042:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000042_relevant.png,53f7c0e696a3fc3fb17cf231607e4f93c3fb4222cfd9cc1c6019f8c2a92826dd,count_000042:relevant,count,relevant,,000042,tallyqa
tallyqa,audit,count_000042:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000042_irrelevant.png,faec6bbf8ae166507cfe62dcbb28df1654c0c8f4d04d2ba493331c378333eb93,count_000042:irrelevant,count,irrelevant,,000042,tallyqa
tallyqa,audit,count_000043:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000043_base.png,fc86d7416f5d3fce93e51a7973f4a7f0571b10933f3600fb768fb107662f7cd4,count_000043:base,count,base,,000043,tallyqa
tallyqa,audit,count_000043:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000043_relevant.png,cf86a7b4d1e17f0ec186ca74babe83e38377708a026f9ea2b16bdbc9290bcd8d,count_000043:relevant,count,relevant,,000043,tallyqa
tallyqa,audit,count_000043:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000043_irrelevant.png,e2cf2442f8868f189b33853bd46aff92720405a1e12218b8b6cbbfab83fadd49,count_000043:irrelevant,count,irrelevant,,000043,tallyqa
tallyqa,audit,count_000044:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000044_base.png,b7b939e5d9f5121780b8a059a058c8ed659f0505730695715fdee9d959dc8cb6,count_000044:base,count,base,,000044,tallyqa
tallyqa,audit,count_000044:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000044_relevant.png,8f119bc02d5bb2c24b15eaeb7ee7edfdbe187a47109c2e63dc1fa57d1434bd83,count_000044:relevant,count,relevant,,000044,tallyqa
tallyqa,audit,count_000044:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000044_irrelevant.png,905bba2c5138dde286106b168dfa40a89aef101c6f4ab6b57f8b581733a4bbe7,count_000044:irrelevant,count,irrelevant,,000044,tallyqa
tallyqa,audit,count_000045:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000045_base.png,3a24a666852e900433369f752ce64791291970df7eb63617bd67903ee18b9750,count_000045:base,count,base,,000045,tallyqa
tallyqa,audit,count_000045:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000045_relevant.png,21324c45b215463be9716375a33a229158971904c9262dbb3c0184e652af8479,count_000045:relevant,count,relevant,,000045,tallyqa
tallyqa,audit,count_000045:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000045_irrelevant.png,31a5ca6ce78f770e96ae448c3348af54f825a1808c601fde299dc4e988ef49d4,count_000045:irrelevant,count,irrelevant,,000045,tallyqa
tallyqa,audit,count_000046:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000046_base.png,707b711a441303452c450d3de64e440df2aa771529e195b4fcd205234a081513,count_000046:base,count,base,,000046,tallyqa
tallyqa,audit,count_000046:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000046_relevant.png,133d94508e282d5862b5e38b8df250faf0a8b1f90d64b5ecfabeba4b9c3b9c54,count_000046:relevant,count,relevant,,000046,tallyqa
tallyqa,audit,count_000046:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000046_irrelevant.png,81854a99deeee28e6e6744cd87b0dd18d39183a7244b1855e2288e242ccc1b56,count_000046:irrelevant,count,irrelevant,,000046,tallyqa
tallyqa,audit,count_000047:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000047_base.png,a7b331563dd7221474dcbc3bb6bde362e6f3a28aaa5ee25d32a253a1907a8265,count_000047:base,count,base,,000047,tallyqa
tallyqa,audit,count_000047:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000047_relevant.png,11cf604ae0196b05fefe29d0c190e457e91b7d9d3657350f9120d38e53ef83d8,count_000047:relevant,count,relevant,,000047,tallyqa
tallyqa,audit,count_000047:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000047_irrelevant.png,2cfdaa5162c902c59e060738386de1e8498eb993ddd85934c05b3934e6b03333,count_000047:irrelevant,count,irrelevant,,000047,tallyqa
tallyqa,audit,count_000048:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000048_base.png,359f3db2090dc5a3f3e104dfb2f79f5f9dbce06699dbd1f558f543160d97d3b2,count_000048:base,count,base,,000048,tallyqa
tallyqa,audit,count_000048:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000048_relevant.png,c84dce0019521f65153bfcccabf95a26676b440d3030294fe14ad8a1a901b063,count_000048:relevant,count,relevant,,000048,tallyqa
tallyqa,audit,count_000048:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000048_irrelevant.png,8759462d76bd9647e5021120f0fc48610c13d381a5f464f86c403a37a89e69ef,count_000048:irrelevant,count,irrelevant,,000048,tallyqa
tallyqa,audit,count_000049:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000049_base.png,241002481e9594d3bd6631b99525d39d304063d73e9b6df95b59e03a4296a10f,count_000049:base,count,base,,000049,tallyqa
tallyqa,audit,count_000049:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000049_relevant.png,25ea98eecbe77f4ec11771766f4ff4156305abb0c8faffcfca02b2c8fc94254d,count_000049:relevant,count,relevant,,000049,tallyqa
tallyqa,audit,count_000049:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000049_irrelevant.png,8476cadebe0af76d50f6fcd136fa74e1e4e9090f40a18d70bf398700ee18bfac,count_000049:irrelevant,count,irrelevant,,000049,tallyqa
tallyqa,audit,count_000050:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000050_base.png,7956c7ae6cb374cdfd9f80b8c754ebc209583e9f52668b4cd87f1a94b6519c8d,count_000050:base,count,base,,000050,tallyqa
tallyqa,audit,count_000050:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000050_relevant.png,eb99767c1d1139628dbbcc9a8c3d4698f197969a5f3c2284a1098177ceb7f776,count_000050:relevant,count,relevant,,000050,tallyqa
tallyqa,audit,count_000050:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000050_irrelevant.png,0039284e6f43abdd3f890497eadcb24160a31f0f0bd70b1c81f7f4851aabf202,count_000050:irrelevant,count,irrelevant,,000050,tallyqa
tallyqa,audit,count_000051:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000051_base.png,50c1751b9557e0c3aff63425e8ec3122b675deacdf44aac74aad050c22f5ede5,count_000051:base,count,base,,000051,tallyqa
tallyqa,audit,count_000051:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000051_relevant.png,34b2616bd6da7bb17577b7f59859165d66d5caeacc5ab53d6abad2754e0255db,count_000051:relevant,count,relevant,,000051,tallyqa
tallyqa,audit,count_000051:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000051_irrelevant.png,aa8e01cee9ae595fc1009ed5760776c6d67872c011db90b3ffeb559b8771049e,count_000051:irrelevant,count,irrelevant,,000051,tallyqa
tallyqa,audit,count_000052:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000052_base.png,69761269a99b61eda411f79880d19b6bff6383ad4887b016a5852c8b3e5a9e94,count_000052:base,count,base,,000052,tallyqa
tallyqa,audit,count_000052:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000052_relevant.png,5175c8f76aac2bf4ae69a1bd6a2e0522e96c512c9b5a7e50d1da0d6b07b51812,count_000052:relevant,count,relevant,,000052,tallyqa
tallyqa,audit,count_000052:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000052_irrelevant.png,7c037dccf845053cc60f27aae584a4f0f83d2d6adb4ac2a5d01487e4a4e37105,count_000052:irrelevant,count,irrelevant,,000052,tallyqa
tallyqa,audit,count_000053:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000053_base.png,f017f2600f3403bcccd3049f1a1015892e00ab3fc912c02d42d2de098aa06930,count_000053:base,count,base,,000053,tallyqa
tallyqa,audit,count_000053:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000053_relevant.png,ed44a04bdc007893822bf5c27e16cae68f278fd0a57355c6a909c860b9c5a263,count_000053:relevant,count,relevant,,000053,tallyqa
tallyqa,audit,count_000053:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000053_irrelevant.png,77a536a28ddf0cb862a01d3358c2c6e550cb538d9e3c9314e9ba343932cf2783,count_000053:irrelevant,count,irrelevant,,000053,tallyqa
tallyqa,audit,count_000054:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000054_base.png,1d5a6f5f5c0e1339ab9ae684f7f242664b5eb2e083e5245eb9f784b04d67e083,count_000054:base,count,base,,000054,tallyqa
tallyqa,audit,count_000054:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000054_relevant.png,bc8bfb192f2f33aa9c89b6e418b6a40acd1121e597fb4f04dce3a15df87020cf,count_000054:relevant,count,relevant,,000054,tallyqa
tallyqa,audit,count_000054:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000054_irrelevant.png,3b0034ebbe74a5d80ecccbdca7a86664767663a65b8e478979f882d62d41149a,count_000054:irrelevant,count,irrelevant,,000054,tallyqa
tallyqa,audit,count_000055:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000055_base.png,22528cc2a6fb48318a04a9ce915fce1bc00a6f98efc6c9e77da5af4a1dc0c90a,count_000055:base,count,base,,000055,tallyqa
tallyqa,audit,count_000055:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000055_relevant.png,403fdf4082801eceadd56374844bb0d9126c89f263e692fbd66686431f5f509b,count_000055:relevant,count,relevant,,000055,tallyqa
tallyqa,audit,count_000055:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000055_irrelevant.png,620edba24a0b18e13d7b7a5c3b57b4db727eb13aaa33a918712b84cc3788b6b3,count_000055:irrelevant,count,irrelevant,,000055,tallyqa
tallyqa,audit,count_000056:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000056_base.png,46672204155c10856b6968c109dc7fac9ab40c2cf15bf60fd3492e7ede677d3d,count_000056:base,count,base,,000056,tallyqa
tallyqa,audit,count_000056:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000056_relevant.png,c5a83fa32bf01ba6074d9dfb5c9601a1795090c7793a767734e91a3ec99b8af8,count_000056:relevant,count,relevant,,000056,tallyqa
tallyqa,audit,count_000056:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000056_irrelevant.png,efc6683cb1da9d62fe812a2edc3fbe089305b0d8127c73047eea0ee596d51e54,count_000056:irrelevant,count,irrelevant,,000056,tallyqa
tallyqa,audit,count_000057:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000057_base.png,3230804abd0061eaf62abe9524b82554ad7a1c9af869e02411d582786ef15ffe,count_000057:base,count,base,,000057,tallyqa
tallyqa,audit,count_000057:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000057_relevant.png,0f4c29b732b254a83f5fcbf416ce5400c4eecb8456d7576e71e65c9f1250218e,count_000057:relevant,count,relevant,,000057,tallyqa
tallyqa,audit,count_000057:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000057_irrelevant.png,f2507e600b816882d0566ca946035a1b8d40bc6329fd329b7e52f2f195695c8a,count_000057:irrelevant,count,irrelevant,,000057,tallyqa
tallyqa,audit,count_000058:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000058_base.png,cc847c16e3b0f794ac9a2543d30e4af847369bdb896b8f4db8472b2d6c539e36,count_000058:base,count,base,,000058,tallyqa
tallyqa,audit,count_000058:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000058_relevant.png,682d19735859ce0a2f1d637fa6d5076e01319c4bc506d2fd18521bfa29cc781a,count_000058:relevant,count,relevant,,000058,tallyqa
tallyqa,audit,count_000058:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000058_irrelevant.png,40b8ef1d9e8d055c280fb2c020e781067688c05c2c7c031bfe747ef69e528218,count_000058:irrelevant,count,irrelevant,,000058,tallyqa
tallyqa,audit,count_000059:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000059_base.png,e407ee43e765bcedd695937e161ff477744d41d00930cab67a84bf3510e37730,count_000059:base,count,base,,000059,tallyqa
tallyqa,audit,count_000059:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000059_relevant.png,8fa062206a5274e3f0525d2d70b1afa31800cc8243ed9bedc4fa0bd09ea2147f,count_000059:relevant,count,relevant,,000059,tallyqa
tallyqa,audit,count_000059:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000059_irrelevant.png,95f638f114a467443c00739419eb96eabc1640d9df5c259a271b23042bb5ed79,count_000059:irrelevant,count,irrelevant,,000059,tallyqa
tallyqa,audit,count_000060:base,,/root/autodl-tmp/RewardLens/code/images/outputs/count_scale_v1/images/count_000060_base.png,c4ba2b42c262c21946f920eae4fab865509c2c456d4e49411bc3651ac9ee2f33,count_000060:base,count,base,,000060,tallyqa
